text,heading,href,date,article_index,tag
ULLEVAAL STADION (VG) Enten tar de norske landslagsspillerne et knep fra den serbiske treneren som «ikke visste» hvem Haaland var – eller så aner oppriktig talt ingen hvem Sveriges eneste friske midtstoppere er før søndagens duell.,Hevder de ikke vet hvem Sveriges stoppere er: − Ikke hørt om,https://vg.no/sport/fotball/i/lVPzEo/hevder-de-ikke-vet-hvem-sveriges-stoppere-er-ikke-hoert-om,2022-06-11,673.0,p
"– Ikke hørt om, er Sander Berges kontante svar, etter å ha sperret opp øynene da VGs reporter ramset opp navnene Edvin Kurtulus, Hjalmar Ekdal og Sotirios Papagiannopoulos.",Hevder de ikke vet hvem Sveriges stoppere er: − Ikke hørt om,https://vg.no/sport/fotball/i/lVPzEo/hevder-de-ikke-vet-hvem-sveriges-stoppere-er-ikke-hoert-om,2022-06-11,673.0,p
"Knallhard straffe-dom: «Skandale», «ubegripelig» og «veldig skuffende»","Knallhard straffe-dom: «Skandale», «ubegripelig» og «veldig skuffende»",https://vg.no/sport/fotball/i/JxmEWP/knallhard-straffe-dom-skandale-ubegripelig-og-veldig-skuffende,2022-06-11,674.0,h1
"ULLEVAAL STADION (VG) (Norge – Slovenia 0–0) Fredrik Bjørkan gikk i bakken, men dommer Fabio Verissimo og VAR sa «nei». Helt ubegripelig, mener ekspertene. Flere mener også Slovenia skulle hatt straffe før pause.","Knallhard straffe-dom: «Skandale», «ubegripelig» og «veldig skuffende»",https://vg.no/sport/fotball/i/JxmEWP/knallhard-straffe-dom-skandale-ubegripelig-og-veldig-skuffende,2022-06-11,674.0,p
"– Jeg kan ikke skjønne annet enn at det blir straffe. Det er en liten skandale spør du meg, kommenterte NRK-ekspert Carl-Erik Torp på radio.","Knallhard straffe-dom: «Skandale», «ubegripelig» og «veldig skuffende»",https://vg.no/sport/fotball/i/JxmEWP/knallhard-straffe-dom-skandale-ubegripelig-og-veldig-skuffende,2022-06-11,674.0,p
Landslaget fikk besøk av Omar Elabdellaoui: − Det var følelsesladet,Landslaget fikk besøk av Omar Elabdellaoui: − Det var følelsesladet,https://vg.no/sport/fotball/i/MLy7JK/landslaget-fikk-besoek-av-omar-elabdellaoui-det-var-foelelsesladet,2022-06-12,675.0,h1
ULLEVAAL STADION (VG) Martin Ødegaard (23) og Stefan Strandberg (31) satte stor pris på det første møtet med Omar Elabdellaoui (30) etter den dramatiske øyeskaden.,Landslaget fikk besøk av Omar Elabdellaoui: − Det var følelsesladet,https://vg.no/sport/fotball/i/MLy7JK/landslaget-fikk-besoek-av-omar-elabdellaoui-det-var-foelelsesladet,2022-06-12,675.0,p
"Sist Elabdellaoui var på landslagssamling var høsten 2020, men onsdag denne uken stakk han innom på lunsj-besøk for å møte de norske spillerne.",Landslaget fikk besøk av Omar Elabdellaoui: − Det var følelsesladet,https://vg.no/sport/fotball/i/MLy7JK/landslaget-fikk-besoek-av-omar-elabdellaoui-det-var-foelelsesladet,2022-06-12,675.0,p
Solbakkens beskjed til svenskene: − Slutt med unnskyldningene!,Solbakkens beskjed til svenskene: − Slutt med unnskyldningene!,https://vg.no/sport/fotball/i/V9A6k6/solbakkens-beskjed-til-svenskene-slutt-med-unnskyldningene,2022-06-12,676.0,h1
"ULLEVAAL STADION (VG) Sverige har store skadeproblemer på stopperplass, men Norges landslagssjef mener at det blir hausset for mye opp.",Solbakkens beskjed til svenskene: − Slutt med unnskyldningene!,https://vg.no/sport/fotball/i/V9A6k6/solbakkens-beskjed-til-svenskene-slutt-med-unnskyldningene,2022-06-12,676.0,p
"– Jeg tenker at dere ynker dere fælt over det, åpnet Solbakken på spørsmål fra de svenske journalistene.",Solbakkens beskjed til svenskene: − Slutt med unnskyldningene!,https://vg.no/sport/fotball/i/V9A6k6/solbakkens-beskjed-til-svenskene-slutt-med-unnskyldningene,2022-06-12,676.0,p
Haalands eventyrlige markedsverdi: − En gudegave,Haalands eventyrlige markedsverdi: − En gudegave,https://vg.no/sport/fotball/i/x868rV/haalands-eventyrlige-markedsverdi-en-gudegave,2022-06-12,677.0,h1
Aldri før har Norge hatt en idrettsutøver med stjernefaktoren til Erling Braut Haaland (21). ,Haalands eventyrlige markedsverdi: − En gudegave,https://vg.no/sport/fotball/i/x868rV/haalands-eventyrlige-markedsverdi-en-gudegave,2022-06-12,677.0,p
Sammenligner vi stjernestatusen til jærbuen med andre norske fremadstormende sommerutøvere er det liten tvil.,Haalands eventyrlige markedsverdi: − En gudegave,https://vg.no/sport/fotball/i/x868rV/haalands-eventyrlige-markedsverdi-en-gudegave,2022-06-12,677.0,p
Norsk gavepakke fra Slovenia – strålende utgangspunkt før gruppen skal avgjøres,Norsk gavepakke fra Slovenia – strålende utgangspunkt før gruppen skal avgjøres,https://vg.no/sport/fotball/i/34AqKM/norsk-gavepakke-fra-slovenia-straalende-utgangspunkt-foer-gruppen-skal-avgjoeres,2022-06-13,678.0,h1
"(Slovenia – Serbia 2–2) Serbia ga fra seg en tomålsledelse mot Slovenia, og det gjorde at Norges muligheter for gruppeseier ser stadig lysere ut.",Norsk gavepakke fra Slovenia – strålende utgangspunkt før gruppen skal avgjøres,https://vg.no/sport/fotball/i/34AqKM/norsk-gavepakke-fra-slovenia-straalende-utgangspunkt-foer-gruppen-skal-avgjoeres,2022-06-13,678.0,p
"Etter at fire av seks runder i Nations League-gruppespillet, troner Norge alene på toppen av gruppe B4.",Norsk gavepakke fra Slovenia – strålende utgangspunkt før gruppen skal avgjøres,https://vg.no/sport/fotball/i/34AqKM/norsk-gavepakke-fra-slovenia-straalende-utgangspunkt-foer-gruppen-skal-avgjoeres,2022-06-13,678.0,p
Østigård får kjeft av svensk stjerne: − Jeg er en liten psycho,Østigård får kjeft av svensk stjerne: − Jeg er en liten psycho,https://vg.no/sport/fotball/i/2869yx/oestigaard-faar-kjeft-av-svensk-stjerne-jeg-er-en-liten-psycho,2022-06-13,679.0,h1
ULLEVAAL STADION (VG) Leo Skiri Østigårds gest mot den svenske svingen på Ullevaal gikk ikke upåaktet hen. Han får høre det av Newcastles Emil Krafth.,Østigård får kjeft av svensk stjerne: − Jeg er en liten psycho,https://vg.no/sport/fotball/i/2869yx/oestigaard-faar-kjeft-av-svensk-stjerne-jeg-er-en-liten-psycho,2022-06-13,679.0,p
"– Når de melder noe til Haaland i den første kampen, da skal de få kjenne på det å tape. Jeg er en liten psycho. Det skal bety noe å slå Sverige.",Østigård får kjeft av svensk stjerne: − Jeg er en liten psycho,https://vg.no/sport/fotball/i/2869yx/oestigaard-faar-kjeft-av-svensk-stjerne-jeg-er-en-liten-psycho,2022-06-13,679.0,p
Svenskene raser etter tapet: − Er dette et mareritt?!,Svenskene raser etter tapet: − Er dette et mareritt?!,https://vg.no/sport/fotball/i/ALK7dM/svenskene-raser-etter-tapet-er-dette-et-mareritt,2022-06-13,680.0,h1
Norge har slått Sverige to ganger på én uke. Det faller ikke i god jord hos «söta bror».,Svenskene raser etter tapet: − Er dette et mareritt?!,https://vg.no/sport/fotball/i/ALK7dM/svenskene-raser-etter-tapet-er-dette-et-mareritt,2022-06-13,680.0,p
– Vekk meg – er dette et mareritt?!,Svenskene raser etter tapet: − Er dette et mareritt?!,https://vg.no/sport/fotball/i/ALK7dM/svenskene-raser-etter-tapet-er-dette-et-mareritt,2022-06-13,680.0,p
Haaland i fyr og flamme igjen: Senket Sverige med to mål og en målgivende,Haaland i fyr og flamme igjen: Senket Sverige med to mål og en målgivende,https://vg.no/sport/fotball/i/Wjp6kK/haaland-i-fyr-og-flamme-igjen-senket-sverige-med-to-maal-og-en-maalgivende,2022-06-13,681.0,h1
"ULLEVAAL STADION (VG) (Norge – Sverige 3–2) Norsk seier, en omstridt straffesituasjon og en verdensstjerne i sentrum: Søndagens kamp var på mange måter en reprise av møtet i Stockholm.",Haaland i fyr og flamme igjen: Senket Sverige med to mål og en målgivende,https://vg.no/sport/fotball/i/Wjp6kK/haaland-i-fyr-og-flamme-igjen-senket-sverige-med-to-maal-og-en-maalgivende,2022-06-13,681.0,p
– Det var en fantastisk seier. Jeg har egentlig ikke ord. Dette er første gang jeg spiller for et fullsatt Ullevaal.,Haaland i fyr og flamme igjen: Senket Sverige med to mål og en målgivende,https://vg.no/sport/fotball/i/Wjp6kK/haaland-i-fyr-og-flamme-igjen-senket-sverige-med-to-maal-og-en-maalgivende,2022-06-13,681.0,p
Kom med stikk etter sesongens første tap: − Ikke i nærheten av stemningen på Brann Stadion,Kom med stikk etter sesongens første tap: − Ikke i nærheten av stemningen på Brann Stadion,https://vg.no/sport/fotball/i/QyervV/kom-med-stikk-etter-sesongens-foerste-tap-ikke-i-naerheten-av-stemningen-paa-brann-stadion,2022-06-13,682.0,h1
(Rosenborg – Brann 1–0) 11.636 tilskuere så Rosenborg vinne 1–0 mot Brann på Lerkendal. Det er bergensernes første tap i Toppserien siden høsten 2020.,Kom med stikk etter sesongens første tap: − Ikke i nærheten av stemningen på Brann Stadion,https://vg.no/sport/fotball/i/QyervV/kom-med-stikk-etter-sesongens-foerste-tap-ikke-i-naerheten-av-stemningen-paa-brann-stadion,2022-06-13,682.0,p
"Rosenborg og Brann kniver ikke bare om Toppserie-tittelen, men også om tilskuerrekorden på damesiden i norsk klubbfotball.",Kom med stikk etter sesongens første tap: − Ikke i nærheten av stemningen på Brann Stadion,https://vg.no/sport/fotball/i/QyervV/kom-med-stikk-etter-sesongens-foerste-tap-ikke-i-naerheten-av-stemningen-paa-brann-stadion,2022-06-13,682.0,p
Elabdellaoui i rørende møte med landslaget: − Neste gang er jeg forhåpentligvis med,Elabdellaoui i rørende møte med landslaget: − Neste gang er jeg forhåpentligvis med,https://vg.no/sport/fotball/i/Rrg1wr/elabdellaoui-i-roerende-moete-med-landslaget-neste-gang-er-jeg-forhaapentligvis-med,2022-06-13,683.0,h1
"Omar Elabdellaoui (30) er ferdig med alle operasjoner og kontroller etter øyeskaden, og nærmer seg comeback på landslaget. Denne uken møtte han lagkameratene for første gang på nesten to år.",Elabdellaoui i rørende møte med landslaget: − Neste gang er jeg forhåpentligvis med,https://vg.no/sport/fotball/i/Rrg1wr/elabdellaoui-i-roerende-moete-med-landslaget-neste-gang-er-jeg-forhaapentligvis-med,2022-06-13,683.0,p
"– Det var vakkert. Det var veldig fint. Det var kjekt å se alle gutta og hele teamet rundt landslaget, det er første gang jeg ser dem på veldig, veldig lenge.",Elabdellaoui i rørende møte med landslaget: − Neste gang er jeg forhåpentligvis med,https://vg.no/sport/fotball/i/Rrg1wr/elabdellaoui-i-roerende-moete-med-landslaget-neste-gang-er-jeg-forhaapentligvis-med,2022-06-13,683.0,p
Opplysninger til VG: Solbakken gjør seks endringer på laget til Sverige-kampen,Opplysninger til VG: Solbakken gjør seks endringer på laget til Sverige-kampen,https://vg.no/sport/fotball/i/66O413/opplysninger-til-vg-solbakken-gjoer-seks-endringer-paa-laget-til-sverige-kampen,2022-06-13,684.0,h1
"Ståle Solbakken gjør seks endringer på laget som møter Sverige på Ullevaal stadion søndag kveld, får VG opplyst. ",Opplysninger til VG: Solbakken gjør seks endringer på laget til Sverige-kampen,https://vg.no/sport/fotball/i/66O413/opplysninger-til-vg-solbakken-gjoer-seks-endringer-paa-laget-til-sverige-kampen,2022-06-13,684.0,p
"Ståle Solbakken byr på flere overraskelser i startelleveren mot Sverige hjemme på Ullevaal. Hele seks endringer gjøres fra kampen mot Slovenia, får VG opplyst:",Opplysninger til VG: Solbakken gjør seks endringer på laget til Sverige-kampen,https://vg.no/sport/fotball/i/66O413/opplysninger-til-vg-solbakken-gjoer-seks-endringer-paa-laget-til-sverige-kampen,2022-06-13,684.0,p
Her er Jonssons «svorske» drømmelag - norsk dominans,Her er Jonssons «svorske» drømmelag - norsk dominans,https://vg.no/sport/fotball/i/34AErv/her-er-jonssons-svorske-droemmelag-norsk-dominans,2022-06-13,685.0,h1
Vålerengas svenske sportssjef Joacim Jonsson har plukket ut et drømmelag av tilgjengelige norske og svenske spillere. Tidligere landslagsassistent Per Joar Hansen advarer mot å bli historieløse.,Her er Jonssons «svorske» drømmelag - norsk dominans,https://vg.no/sport/fotball/i/34AErv/her-er-jonssons-svorske-droemmelag-norsk-dominans,2022-06-13,685.0,p
"Nations League-oppgjøret søndag kveld er meget viktig, og det er et svensk lag som kommer til kampen med to strake tap.",Her er Jonssons «svorske» drømmelag - norsk dominans,https://vg.no/sport/fotball/i/34AErv/her-er-jonssons-svorske-droemmelag-norsk-dominans,2022-06-13,685.0,p
Modric senket Frankrike: Uten seier i Nations League,Modric senket Frankrike: Uten seier i Nations League,https://vg.no/sport/fotball/i/MLy9Bm/modric-senket-frankrike-uten-seier-i-nations-league,2022-06-14,686.0,h1
"(Frankrike-Kroatia 0–1 / Danmark-Østerrike 2–0) De stilte med superduoen Karim Benzema og Kylian Mbappé på topp, men Frankrike ble senket av Kroatia-kaptein Luka Modric. Verdensmesteren er parkert i bunn av Nations League-gruppen.",Modric senket Frankrike: Uten seier i Nations League,https://vg.no/sport/fotball/i/MLy9Bm/modric-senket-frankrike-uten-seier-i-nations-league,2022-06-14,686.0,p
Etter syv strake seire åpnet franskmennene Nations League med tap for Danmark på hjemmebane tross scoring av Benzema.,Modric senket Frankrike: Uten seier i Nations League,https://vg.no/sport/fotball/i/MLy9Bm/modric-senket-frankrike-uten-seier-i-nations-league,2022-06-14,686.0,p
Haaland fikk City-spørsmål under showkamp hos kronprinsparet: − Det er bare å «gønne» på,Haaland fikk City-spørsmål under showkamp hos kronprinsparet: − Det er bare å «gønne» på,https://vg.no/sport/fotball/i/dnKM3w/haaland-fikk-city-spoersmaal-under-showkamp-hos-kronprinsparet-det-er-bare-aa-goenne-paa,2022-06-14,687.0,h1
SKAUGUM (VG) (Team Skaugum - Vivil IL 9–10) Erling Braut Haaland (21) rundet av en intens periode med en aller siste kamp ved kronprinsparets residens.,Haaland fikk City-spørsmål under showkamp hos kronprinsparet: − Det er bare å «gønne» på,https://vg.no/sport/fotball/i/dnKM3w/haaland-fikk-city-spoersmaal-under-showkamp-hos-kronprinsparet-det-er-bare-aa-goenne-paa,2022-06-14,687.0,p
Nå går de for rekord: − Sannelig på tide ,Nå går de for rekord: − Sannelig på tide ,https://vg.no/sport/fotball/i/mrmLwE/naa-gaar-de-for-rekord-sannelig-paa-tide,2022-06-14,688.0,h1
Guro Reiten (27) og Maren Mjelde (32) var med da det ble satt publikumsrekord i engelsk kvinnefotball i mai. Nå ønsker fotballjentene å sette norsk rekord.,Nå går de for rekord: − Sannelig på tide ,https://vg.no/sport/fotball/i/mrmLwE/naa-gaar-de-for-rekord-sannelig-paa-tide,2022-06-14,688.0,p
"For når landslagskvinnene spiller sin siste kamp på norsk jord før sommerens EM mot New Zealand på Ullevaal Stadion 25. juni, er målet å lage fotball- og publikumsfest.",Nå går de for rekord: − Sannelig på tide ,https://vg.no/sport/fotball/i/mrmLwE/naa-gaar-de-for-rekord-sannelig-paa-tide,2022-06-14,688.0,p
Offisielt: Haaland blir Manchester City-spiller til 2027,Offisielt: Haaland blir Manchester City-spiller til 2027,https://vg.no/sport/fotball/i/47pLmG/offisielt-haaland-blir-manchester-city-spiller-til-2027,2022-06-14,689.0,h1
Verdens dårligst bevarte hemmelighet er blitt offisiell: Erling Braut Haaland skal spille for Manchester City. Dette er de første bildene av 21-åringen i lyseblå drakt. Han har skrevet kontrakt til 2027.,Offisielt: Haaland blir Manchester City-spiller til 2027,https://vg.no/sport/fotball/i/47pLmG/offisielt-haaland-blir-manchester-city-spiller-til-2027,2022-06-14,689.0,p
Solbakken om suksessen: − Vi har fortsatt en del å gå på,Solbakken om suksessen: − Vi har fortsatt en del å gå på,https://vg.no/sport/fotball/i/x86MEX/solbakken-om-suksessen-vi-har-fortsatt-en-del-aa-gaa-paa,2022-06-14,690.0,h1
ULLEVAAL (VG) Ståle Solbakken gjorde sin kanskje beste kamp for Norge på sidelinjen. Men mener at landslaget langt fra er ferdig utviklet – tross suksessen i Nations League-åpningen.,Solbakken om suksessen: − Vi har fortsatt en del å gå på,https://vg.no/sport/fotball/i/x86MEX/solbakken-om-suksessen-vi-har-fortsatt-en-del-aa-gaa-paa,2022-06-14,690.0,p
"Solbakken har fått nesten full uttelling med 10 av 12 mulige poeng, fem Braut Haaland-scoringer, et forsvarsfunn i Leo Skiri Østigård, pluss at landslaget har fått en ny bredde.",Solbakken om suksessen: − Vi har fortsatt en del å gå på,https://vg.no/sport/fotball/i/x86MEX/solbakken-om-suksessen-vi-har-fortsatt-en-del-aa-gaa-paa,2022-06-14,690.0,p
Marerittkveld for England – raknet totalt mot Ungarn: − Et jordskjelv,Marerittkveld for England – raknet totalt mot Ungarn: − Et jordskjelv,https://vg.no/sport/fotball/i/34AzaL/marerittkveld-for-england-raknet-totalt-mot-ungarn-et-jordskjelv,2022-06-15,691.0,h1
(England – Ungarn 0–4) Fem måneder før VM i Qatar er det blytunge dager for England-sjef Gareth Southgates mannskap. Tirsdag ble det nytt tap for Ungarn. Reaksjonene har ikke latt vente på seg. ,Marerittkveld for England – raknet totalt mot Ungarn: − Et jordskjelv,https://vg.no/sport/fotball/i/34AzaL/marerittkveld-for-england-raknet-totalt-mot-ungarn-et-jordskjelv,2022-06-15,691.0,p
"– Dette er et jordskjelv, sier TV 2-ekspert Erik Thorstvedt under kanalens sending tirsdag kveld.",Marerittkveld for England – raknet totalt mot Ungarn: − Et jordskjelv,https://vg.no/sport/fotball/i/34AzaL/marerittkveld-for-england-raknet-totalt-mot-ungarn-et-jordskjelv,2022-06-15,691.0,p
Botheim gjorde slutt på pinen: Sendte Norge til EM-sluttspillet,Botheim gjorde slutt på pinen: Sendte Norge til EM-sluttspillet,https://vg.no/sport/fotball/i/wOlb05/botheim-gjorde-slutt-paa-pinen-sendte-norge-til-em-sluttspillet,2022-06-15,692.0,h1
DRAMMEN (VG) (Norge – Aserbajdsjan 2-1) U21-landslaget slet lenge mot nestjumboen Aserbajdsjan. Men til slutt dukket klubbløse Erik Botheim opp. Kapteinen sendte Norge til EM for første gang på 10 år.,Botheim gjorde slutt på pinen: Sendte Norge til EM-sluttspillet,https://vg.no/sport/fotball/i/wOlb05/botheim-gjorde-slutt-paa-pinen-sendte-norge-til-em-sluttspillet,2022-06-15,692.0,p
"– Det er en stor prestasjon at vi klarte dette, sier Erik Botheim til VG.",Botheim gjorde slutt på pinen: Sendte Norge til EM-sluttspillet,https://vg.no/sport/fotball/i/wOlb05/botheim-gjorde-slutt-paa-pinen-sendte-norge-til-em-sluttspillet,2022-06-15,692.0,p
Børven på besøk på Intility – aktuell for Vålerenga,Børven på besøk på Intility – aktuell for Vålerenga,https://vg.no/sport/fotball/i/V9Apq4/boerven-paa-besoek-paa-intility-aktuell-for-vaalerenga,2022-06-15,693.0,h1
